 
      1   8280   3744      2
    1 -0.1097559E+02  0.5175955E+00 -0.5000000E+00 -0.9988899E+00  0.4710666E-01  0.0000000E+00  0.1036342E+01
    1 -0.1097559E+02  0.5175955E+00 -0.1500000E+01 -0.9988899E+00  0.4710666E-01  0.0000000E+00  0.1036342E+01
    1 -0.1088295E+02  0.1522835E+01 -0.5000000E+00 -0.9903516E+00  0.1385778E+00  0.0000000E+00  0.9847886E+00
    1 -0.1088295E+02  0.1522835E+01 -0.1500000E+01 -0.9903516E+00  0.1385778E+00  0.0000000E+00  0.9847886E+00
    1 -0.1070457E+02  0.2484949E+01 -0.5000000E+00 -0.9740980E+00  0.2261263E+00  0.0000000E+00  0.9741741E+00
    1 -0.1070457E+02  0.2484949E+01 -0.1500000E+01 -0.9740980E+00  0.2261263E+00  0.0000000E+00  0.9741741E+00
    1 -0.1044274E+02  0.3422284E+01 -0.5000000E+00 -0.9502717E+00  0.3114221E+00  0.0000000E+00  0.9741731E+00
    1 -0.1044274E+02  0.3422284E+01 -0.1500000E+01 -0.9502717E+00  0.3114221E+00  0.0000000E+00  0.9741731E+00
    1 -0.1009900E+02  0.4332777E+01 -0.5000000E+00 -0.9189921E+00  0.3942760E+00  0.0000000E+00  0.9741737E+00
    1 -0.1009900E+02  0.4332777E+01 -0.1500000E+01 -0.9189921E+00  0.3942760E+00  0.0000000E+00  0.9741737E+00
    1 -0.9679996E+01  0.5202676E+01 -0.5000000E+00 -0.8808368E+00  0.4734200E+00  0.0000000E+00  0.9587929E+00
    1 -0.9679996E+01  0.5202676E+01 -0.1500000E+01 -0.8808368E+00  0.4734200E+00  0.0000000E+00  0.9587929E+00
    1 -0.9193457E+01  0.6021288E+01 -0.5000000E+00 -0.8365453E+00  0.5478978E+00  0.0000000E+00  0.9475687E+00
    1 -0.9193457E+01  0.6021288E+01 -0.1500000E+01 -0.8365453E+00  0.5478978E+00  0.0000000E+00  0.9475687E+00
    1 -0.8641138E+01  0.6790161E+01 -0.5000000E+00 -0.7862869E+00  0.6178616E+00  0.0000000E+00  0.9475688E+00
    1 -0.8641138E+01  0.6790161E+01 -0.1500000E+01 -0.7862869E+00  0.6178616E+00  0.0000000E+00  0.9475688E+00
    1 -0.8024696E+01  0.7508646E+01 -0.5000000E+00 -0.7301952E+00  0.6832386E+00  0.0000000E+00  0.9475682E+00
    1 -0.8024696E+01  0.7508646E+01 -0.1500000E+01 -0.7301952E+00  0.6832386E+00  0.0000000E+00  0.9475682E+00
    1 -0.7348708E+01  0.8171413E+01 -0.5000000E+00 -0.6686856E+00  0.7435453E+00  0.0000000E+00  0.9475694E+00
    1 -0.7348708E+01  0.8171413E+01 -0.1500000E+01 -0.6686856E+00  0.7435453E+00  0.0000000E+00  0.9475694E+00
    1 -0.6618189E+01  0.8773546E+01 -0.5000000E+00 -0.6022126E+00  0.7983357E+00  0.0000000E+00  0.9475685E+00
    1 -0.6618189E+01  0.8773546E+01 -0.1500000E+01 -0.6022126E+00  0.7983357E+00  0.0000000E+00  0.9475685E+00
    1 -0.5838559E+01  0.9310572E+01 -0.5000000E+00 -0.5312705E+00  0.8472022E+00  0.0000000E+00  0.9475684E+00
    1 -0.5838559E+01  0.9310572E+01 -0.1500000E+01 -0.5312705E+00  0.8472022E+00  0.0000000E+00  0.9475684E+00
    1 -0.5015604E+01  0.9778509E+01 -0.5000000E+00 -0.4563876E+00  0.8897811E+00  0.0000000E+00  0.9475692E+00
    1 -0.5015604E+01  0.9778509E+01 -0.1500000E+01 -0.4563876E+00  0.8897811E+00  0.0000000E+00  0.9475692E+00
    1 -0.4155430E+01  0.1017389E+02 -0.5000000E+00 -0.3781177E+00  0.9257575E+00  0.0000000E+00  0.9475688E+00
    1 -0.4155430E+01  0.1017389E+02 -0.1500000E+01 -0.3781177E+00  0.9257575E+00  0.0000000E+00  0.9475688E+00
    1 -0.3264421E+01  0.1049376E+02 -0.5000000E+00 -0.2970410E+00  0.9548647E+00  0.0000000E+00  0.9475678E+00
    1 -0.3264421E+01  0.1049376E+02 -0.1500000E+01 -0.2970410E+00  0.9548647E+00  0.0000000E+00  0.9475678E+00
    1 -0.2349188E+01  0.1073577E+02 -0.5000000E+00 -0.2137605E+00  0.9768861E+00  0.0000000E+00  0.9475691E+00
    1 -0.2349188E+01  0.1073577E+02 -0.1500000E+01 -0.2137605E+00  0.9768861E+00  0.0000000E+00  0.9475691E+00
    1 -0.1385640E+01  0.1090070E+02 -0.5000000E+00 -0.1261003E+00  0.9920175E+00  0.0000000E+00  0.1009486E+01
    1 -0.1385640E+01  0.1090070E+02 -0.1500000E+01 -0.1261003E+00  0.9920175E+00  0.0000000E+00  0.1009486E+01
    1 -0.4424630E+00  0.1098217E+02 -0.5000000E+00 -0.4025671E-01  0.9991894E+00  0.0000000E+00  0.8856440E+00
    1 -0.4424630E+00  0.1098217E+02 -0.1500000E+01 -0.4025671E-01  0.9991894E+00  0.0000000E+00  0.8856440E+00
    1  0.5175955E+00  0.1097559E+02 -0.5000000E+00  0.4710666E-01  0.9988899E+00  0.0000000E+00  0.1036342E+01
    1  0.5175955E+00  0.1097559E+02 -0.1500000E+01  0.4710666E-01  0.9988899E+00  0.0000000E+00  0.1036342E+01
    1  0.1522835E+01  0.1088295E+02 -0.5000000E+00  0.1385778E+00  0.9903516E+00  0.0000000E+00  0.9847886E+00
    1  0.1522835E+01  0.1088295E+02 -0.1500000E+01  0.1385778E+00  0.9903516E+00  0.0000000E+00  0.9847886E+00
    1  0.2484949E+01  0.1070457E+02 -0.5000000E+00  0.2261263E+00  0.9740980E+00  0.0000000E+00  0.9741741E+00
    1  0.2484949E+01  0.1070457E+02 -0.1500000E+01  0.2261263E+00  0.9740980E+00  0.0000000E+00  0.9741741E+00
    1  0.3422284E+01  0.1044274E+02 -0.5000000E+00  0.3114221E+00  0.9502717E+00  0.0000000E+00  0.9741731E+00
    1  0.3422284E+01  0.1044274E+02 -0.1500000E+01  0.3114221E+00  0.9502717E+00  0.0000000E+00  0.9741731E+00
    1  0.4332777E+01  0.1009900E+02 -0.5000000E+00  0.3942760E+00  0.9189921E+00  0.0000000E+00  0.9741737E+00
    1  0.4332777E+01  0.1009900E+02 -0.1500000E+01  0.3942760E+00  0.9189921E+00  0.0000000E+00  0.9741737E+00
    1  0.5202676E+01  0.9679996E+01 -0.5000000E+00  0.4734200E+00  0.8808368E+00  0.0000000E+00  0.9587929E+00
    1  0.5202676E+01  0.9679996E+01 -0.1500000E+01  0.4734200E+00  0.8808368E+00  0.0000000E+00  0.9587929E+00
    1  0.6021288E+01  0.9193457E+01 -0.5000000E+00  0.5478978E+00  0.8365453E+00  0.0000000E+00  0.9475687E+00
    1  0.6021288E+01  0.9193457E+01 -0.1500000E+01  0.5478978E+00  0.8365453E+00  0.0000000E+00  0.9475687E+00
    1  0.6790161E+01  0.8641138E+01 -0.5000000E+00  0.6178616E+00  0.7862869E+00  0.0000000E+00  0.9475688E+00
    1  0.6790161E+01  0.8641138E+01 -0.1500000E+01  0.6178616E+00  0.7862869E+00  0.0000000E+00  0.9475688E+00
    1  0.7508646E+01  0.8024696E+01 -0.5000000E+00  0.6832386E+00  0.7301952E+00  0.0000000E+00  0.9475682E+00
    1  0.7508646E+01  0.8024696E+01 -0.1500000E+01  0.6832386E+00  0.7301952E+00  0.0000000E+00  0.9475682E+00
    1  0.8171413E+01  0.7348708E+01 -0.5000000E+00  0.7435453E+00  0.6686856E+00  0.0000000E+00  0.9475694E+00
    1  0.8171413E+01  0.7348708E+01 -0.1500000E+01  0.7435453E+00  0.6686856E+00  0.0000000E+00  0.9475694E+00
    1  0.8773546E+01  0.6618189E+01 -0.5000000E+00  0.7983357E+00  0.6022126E+00  0.0000000E+00  0.9475685E+00
    1  0.8773546E+01  0.6618189E+01 -0.1500000E+01  0.7983357E+00  0.6022126E+00  0.0000000E+00  0.9475685E+00
    1  0.9310572E+01  0.5838559E+01 -0.5000000E+00  0.8472022E+00  0.5312705E+00  0.0000000E+00  0.9475684E+00
    1  0.9310572E+01  0.5838559E+01 -0.1500000E+01  0.8472022E+00  0.5312705E+00  0.0000000E+00  0.9475684E+00
    1  0.9778509E+01  0.5015604E+01 -0.5000000E+00  0.8897811E+00  0.4563876E+00  0.0000000E+00  0.9475692E+00
    1  0.9778509E+01  0.5015604E+01 -0.1500000E+01  0.8897811E+00  0.4563876E+00  0.0000000E+00  0.9475692E+00
    1  0.1017389E+02  0.4155430E+01 -0.5000000E+00  0.9257575E+00  0.3781177E+00  0.0000000E+00  0.9475688E+00
    1  0.1017389E+02  0.4155430E+01 -0.1500000E+01  0.9257575E+00  0.3781177E+00  0.0000000E+00  0.9475688E+00
    1  0.1049376E+02  0.3264421E+01 -0.5000000E+00  0.9548647E+00  0.2970410E+00  0.0000000E+00  0.9475678E+00
    1  0.1049376E+02  0.3264421E+01 -0.1500000E+01  0.9548647E+00  0.2970410E+00  0.0000000E+00  0.9475678E+00
    1  0.1073577E+02  0.2349188E+01 -0.5000000E+00  0.9768861E+00  0.2137605E+00  0.0000000E+00  0.9475691E+00
    1  0.1073577E+02  0.2349188E+01 -0.1500000E+01  0.9768861E+00  0.2137605E+00  0.0000000E+00  0.9475691E+00
    1  0.1090070E+02  0.1385640E+01 -0.5000000E+00  0.9920175E+00  0.1261003E+00  0.0000000E+00  0.1009486E+01
    1  0.1090070E+02  0.1385640E+01 -0.1500000E+01  0.9920175E+00  0.1261003E+00  0.0000000E+00  0.1009486E+01
    1  0.1098217E+02  0.4424630E+00 -0.5000000E+00  0.9991894E+00  0.4025671E-01  0.0000000E+00  0.8856440E+00
    1  0.1098217E+02  0.4424630E+00 -0.1500000E+01  0.9991894E+00  0.4025671E-01  0.0000000E+00  0.8856440E+00
    1 -0.1048462E+02  0.4944419E+00 -0.2082011E+01 -0.1643942E+00  0.7752636E-02 -0.9863643E+00  0.1001797E+01
    1 -0.9487673E+01  0.4474273E+00 -0.2248538E+01 -0.1643939E+00  0.7752556E-02 -0.9863642E+00  0.9063880E+00
    1 -0.8490920E+01  0.4004219E+00 -0.2415033E+01 -0.1643941E+00  0.7752576E-02 -0.9863643E+00  0.8109795E+00
    1 -0.7494444E+01  0.3534293E+00 -0.2581482E+01 -0.1643941E+00  0.7752540E-02 -0.9863642E+00  0.7155701E+00
    1 -0.6498368E+01  0.3064555E+00 -0.2747863E+01 -0.1643939E+00  0.7752547E-02 -0.9863644E+00  0.6201608E+00
    1 -0.5502913E+01  0.2595111E+00 -0.2914141E+01 -0.1643941E+00  0.7752579E-02 -0.9863643E+00  0.5247517E+00
    1 -0.1039612E+02  0.1454714E+01 -0.2082011E+01 -0.1629718E+00  0.2280438E-01 -0.9863672E+00  0.9520626E+00
    1 -0.9407587E+01  0.1316390E+01 -0.2248538E+01 -0.1629716E+00  0.2280447E-01 -0.9863672E+00  0.8613894E+00
    1 -0.8419250E+01  0.1178094E+01 -0.2415033E+01 -0.1629717E+00  0.2280450E-01 -0.9863671E+00  0.7707174E+00
    1 -0.7431184E+01  0.1039835E+01 -0.2581482E+01 -0.1629718E+00  0.2280461E-01 -0.9863672E+00  0.6800443E+00
    1 -0.6443516E+01  0.9016321E+00 -0.2747863E+01 -0.1629716E+00  0.2280449E-01 -0.9863672E+00  0.5893716E+00
    1 -0.5456464E+01  0.7635153E+00 -0.2914141E+01 -0.1629718E+00  0.2280440E-01 -0.9863672E+00  0.4986991E+00
    1 -0.1022572E+02  0.2373789E+01 -0.2082011E+01 -0.1602937E+00  0.3721043E-01 -0.9863678E+00  0.9418207E+00
    1 -0.9253391E+01  0.2148073E+01 -0.2248538E+01 -0.1602936E+00  0.3721039E-01 -0.9863678E+00  0.8521224E+00
    1 -0.8281253E+01  0.1922402E+01 -0.2415033E+01 -0.1602937E+00  0.3721039E-01 -0.9863678E+00  0.7624257E+00
    1 -0.7309382E+01  0.1696793E+01 -0.2581482E+01 -0.1602938E+00  0.3721043E-01 -0.9863677E+00  0.6727278E+00
    1 -0.6337903E+01  0.1471275E+01 -0.2747863E+01 -0.1602936E+00  0.3721039E-01 -0.9863677E+00  0.5830306E+00
    1 -0.5367029E+01  0.1245897E+01 -0.2914141E+01 -0.1602938E+00  0.3721045E-01 -0.9863678E+00  0.4933336E+00
    1 -0.9975600E+01  0.3269194E+01 -0.2082011E+01 -0.1563729E+00  0.5124637E-01 -0.9863678E+00  0.9418199E+00
    1 -0.9027054E+01  0.2958337E+01 -0.2248538E+01 -0.1563728E+00  0.5124633E-01 -0.9863678E+00  0.8521224E+00
    1 -0.8078693E+01  0.2647542E+01 -0.2415033E+01 -0.1563729E+00  0.5124638E-01 -0.9863677E+00  0.7624261E+00
    1 -0.7130595E+01  0.2336832E+01 -0.2581482E+01 -0.1563730E+00  0.5124637E-01 -0.9863677E+00  0.6727287E+00
    1 -0.6182878E+01  0.2026247E+01 -0.2747863E+01 -0.1563729E+00  0.5124637E-01 -0.9863678E+00  0.5830311E+00
    1 -0.5235752E+01  0.1715855E+01 -0.2914141E+01 -0.1563729E+00  0.5124653E-01 -0.9863677E+00  0.4933344E+00
    1 -0.9647241E+01  0.4138959E+01 -0.2082011E+01 -0.1512258E+00  0.6488049E-01 -0.9863678E+00  0.9418202E+00
    1 -0.8729917E+01  0.3745399E+01 -0.2248538E+01 -0.1512256E+00  0.6488034E-01 -0.9863678E+00  0.8521230E+00
    1 -0.7812773E+01  0.3351917E+01 -0.2415033E+01 -0.1512258E+00  0.6488038E-01 -0.9863677E+00  0.7624258E+00
    1 -0.6895883E+01  0.2958543E+01 -0.2581482E+01 -0.1512258E+00  0.6488033E-01 -0.9863677E+00  0.6727289E+00
    1 -0.5979362E+01  0.2565327E+01 -0.2747863E+01 -0.1512256E+00  0.6488033E-01 -0.9863678E+00  0.5830318E+00
    1 -0.5063410E+01  0.2172356E+01 -0.2914141E+01 -0.1512257E+00  0.6488048E-01 -0.9863677E+00  0.4933352E+00
    1 -0.9246982E+01  0.4969944E+01 -0.2082011E+01 -0.1449427E+00  0.7790186E-01 -0.9863685E+00  0.9269778E+00
    1 -0.8367718E+01  0.4497369E+01 -0.2248538E+01 -0.1449425E+00  0.7790180E-01 -0.9863686E+00  0.8386939E+00
    1 -0.7488625E+01  0.4024886E+01 -0.2415032E+01 -0.1449427E+00  0.7790197E-01 -0.9863685E+00  0.7504102E+00
    1 -0.6609776E+01  0.3552534E+01 -0.2581482E+01 -0.1449426E+00  0.7790200E-01 -0.9863685E+00  0.6621264E+00
    1 -0.5731280E+01  0.3080372E+01 -0.2747863E+01 -0.1449424E+00  0.7790185E-01 -0.9863686E+00  0.5738426E+00
    1 -0.4853332E+01  0.2608504E+01 -0.2914141E+01 -0.1449427E+00  0.7790183E-01 -0.9863686E+00  0.4855588E+00
    1 -0.8782204E+01  0.5751937E+01 -0.2082011E+01 -0.1376515E+00  0.9015526E-01 -0.9863691E+00  0.9161462E+00
    1 -0.7947134E+01  0.5205005E+01 -0.2248538E+01 -0.1376514E+00  0.9015515E-01 -0.9863692E+00  0.8288940E+00
    1 -0.7112227E+01  0.4658179E+01 -0.2415033E+01 -0.1376516E+00  0.9015522E-01 -0.9863692E+00  0.7416425E+00
    1 -0.6277552E+01  0.4111506E+01 -0.2581482E+01 -0.1376516E+00  0.9015521E-01 -0.9863691E+00  0.6543903E+00
    1 -0.5443212E+01  0.3565051E+01 -0.2747863E+01 -0.1376514E+00  0.9015508E-01 -0.9863692E+00  0.5671384E+00
    1 -0.4609391E+01  0.3018937E+01 -0.2914141E+01 -0.1376516E+00  0.9015521E-01 -0.9863691E+00  0.4798863E+00
    1 -0.8254593E+01  0.6486416E+01 -0.2082011E+01 -0.1293817E+00  0.1016676E+00 -0.9863691E+00  0.9161460E+00
    1 -0.7469691E+01  0.5869644E+01 -0.2248538E+01 -0.1293815E+00  0.1016675E+00 -0.9863692E+00  0.8288941E+00
    1 -0.6684944E+01  0.5252995E+01 -0.2415033E+01 -0.1293817E+00  0.1016676E+00 -0.9863691E+00  0.7416419E+00
    1 -0.5900413E+01  0.4636514E+01 -0.2581482E+01 -0.1293818E+00  0.1016675E+00 -0.9863691E+00  0.6543900E+00
    1 -0.5116199E+01  0.4020282E+01 -0.2747863E+01 -0.1293816E+00  0.1016674E+00 -0.9863692E+00  0.5671384E+00
    1 -0.4332471E+01  0.3404433E+01 -0.2914141E+01 -0.1293817E+00  0.1016675E+00 -0.9863691E+00  0.4798866E+00
    1 -0.7665728E+01  0.7172762E+01 -0.2082011E+01 -0.1201519E+00  0.1124253E+00 -0.9863691E+00  0.9161453E+00
    1 -0.6936819E+01  0.6490728E+01 -0.2248538E+01 -0.1201517E+00  0.1124251E+00 -0.9863691E+00  0.8288941E+00
    1 -0.6208054E+01  0.5808828E+01 -0.2415033E+01 -0.1201520E+00  0.1124253E+00 -0.9863691E+00  0.7416422E+00
    1 -0.5479490E+01  0.5127117E+01 -0.2581482E+01 -0.1201519E+00  0.1124253E+00 -0.9863691E+00  0.6543906E+00
    1 -0.4751219E+01  0.4445679E+01 -0.2747863E+01 -0.1201517E+00  0.1124252E+00 -0.9863692E+00  0.5671380E+00
    1 -0.4023402E+01  0.3764666E+01 -0.2914141E+01 -0.1201519E+00  0.1124253E+00 -0.9863691E+00  0.4798855E+00
    1 -0.7019979E+01  0.7805882E+01 -0.2082011E+01 -0.1100306E+00  0.1223487E+00 -0.9863691E+00  0.9161460E+00
    1 -0.6352472E+01  0.7063647E+01 -0.2248538E+01 -0.1100304E+00  0.1223485E+00 -0.9863692E+00  0.8288932E+00
    1 -0.5685098E+01  0.6321558E+01 -0.2415033E+01 -0.1100306E+00  0.1223487E+00 -0.9863691E+00  0.7416406E+00
    1 -0.5017907E+01  0.5579673E+01 -0.2581482E+01 -0.1100305E+00  0.1223487E+00 -0.9863691E+00  0.6543884E+00
    1 -0.4350984E+01  0.4838087E+01 -0.2747864E+01 -0.1100304E+00  0.1223485E+00 -0.9863692E+00  0.5671371E+00
    1 -0.3684477E+01  0.4096962E+01 -0.2914141E+01 -0.1100307E+00  0.1223486E+00 -0.9863691E+00  0.4798858E+00
    1 -0.6322138E+01  0.8381079E+01 -0.2082011E+01 -0.9909270E-01  0.1313642E+00 -0.9863691E+00  0.9161458E+00
    1 -0.5720987E+01  0.7584149E+01 -0.2248538E+01 -0.9909254E-01  0.1313640E+00 -0.9863691E+00  0.8288941E+00
    1 -0.5119955E+01  0.6787377E+01 -0.2415033E+01 -0.9909266E-01  0.1313643E+00 -0.9863692E+00  0.7416425E+00
    1 -0.4519088E+01  0.5990825E+01 -0.2581482E+01 -0.9909268E-01  0.1313643E+00 -0.9863691E+00  0.6543905E+00
    1 -0.3918463E+01  0.5194594E+01 -0.2747863E+01 -0.9909249E-01  0.1313641E+00 -0.9863692E+00  0.5671386E+00
    1 -0.3318211E+01  0.4398858E+01 -0.2914141E+01 -0.9909261E-01  0.1313643E+00 -0.9863692E+00  0.4798865E+00
    1 -0.5577383E+01  0.8894083E+01 -0.2082011E+01 -0.8741931E-01  0.1394052E+00 -0.9863691E+00  0.9161454E+00
    1 -0.5047048E+01  0.8048374E+01 -0.2248538E+01 -0.8741926E-01  0.1394049E+00 -0.9863692E+00  0.8288940E+00
    1 -0.4516818E+01  0.7202832E+01 -0.2415033E+01 -0.8741949E-01  0.1394050E+00 -0.9863691E+00  0.7416422E+00
    1 -0.3986733E+01  0.6357522E+01 -0.2581482E+01 -0.8741944E-01  0.1394050E+00 -0.9863691E+00  0.6543907E+00
    1 -0.3456863E+01  0.5512553E+01 -0.2747863E+01 -0.8741928E-01  0.1394049E+00 -0.9863692E+00  0.5671383E+00
    1 -0.2927322E+01  0.4668111E+01 -0.2914141E+01 -0.8741936E-01  0.1394051E+00 -0.9863691E+00  0.4798859E+00
    1 -0.4791241E+01  0.9341087E+01 -0.2082011E+01 -0.7509754E-01  0.1464114E+00 -0.9863691E+00  0.9161461E+00
    1 -0.4335658E+01  0.8452875E+01 -0.2248538E+01 -0.7509737E-01  0.1464112E+00 -0.9863692E+00  0.8288937E+00
