VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=   100,F=POINT
 0.5400  0.372039E+06  0.192147E+00  0.250923E+07  0.480144E+01  0.376918E+07  0.265320E-07 *******    1.84 *******   41.18 *******    0.00
   -3.82  -93.06  -82.97 -263.74   -0.31 -244.67
    0.10  -94.27 -262.80   40.49    0.73  -20.62
 0.5600  0.399573E+06  0.155585E+00  0.245076E+07  0.256892E+01  0.399017E+07  0.390808E-07 *******    2.15 *******  119.27 *******    0.00
   -3.94   87.10  -82.08 -252.42   -0.44   82.73
    0.05  -94.55 -261.90  -88.37    0.68 -261.22
 0.5800  0.427301E+06  0.392487E-01  0.239254E+07  0.117014E+01  0.421009E+07  0.365242E-07 *******    2.20 *******  126.63 *******    0.00
   -4.06  -51.41  -81.14  -79.99   -0.59  -73.62
   -0.02   84.25 -261.01  -79.08    0.60  -93.75
 0.6000  0.454657E+06  0.117652E+00  0.233448E+07  0.451086E+01  0.442973E+07  0.269582E-07 *******    2.73 *******   19.48 *******    0.00
   -4.16   72.67  -80.15  -94.33   -0.75   79.93
   -0.10  -86.54 -259.96 -236.39    0.52   -7.88
 0.6200  0.483922E+06  0.159937E+00  0.227680E+07  0.247048E+01  0.464266E+07  0.650781E-08 *******    1.91 *******  143.63 *******    0.00
   -4.32  -70.90  -79.09   80.45   -0.89   47.17
   -0.15   75.84 -258.91 -239.44    0.48  -52.09
 0.6400  0.513563E+06  0.301965E+00  0.221953E+07  0.464728E+01  0.484865E+07  0.374201E-07 *******    0.73 *******  366.63 *******    0.00
   -4.49  -94.16  -77.98  -79.25   -1.05  -97.06
   -0.21 -247.03 -257.75 -267.53    0.43 -182.07
 0.6600  0.544054E+06  0.762294E-01  0.216293E+07  0.105010E+02  0.504691E+07  0.188596E-07 *******    1.00 *******   33.16 *******    0.00
   -4.69 -158.37  -76.80  -85.17   -1.21  -52.78
   -0.27  -54.79 -256.60   -9.33    0.38 -249.44
 0.6800  0.571143E+06  0.379028E-01  0.210709E+07  0.526891E+00  0.524417E+07  0.253895E-07 *******    3.64 *******  138.48 *******    0.00
   -4.84  -67.78  -75.55   85.37   -1.41   58.02
   -0.36   88.64 -255.35 -253.23    0.29 -244.89
 0.7000  0.599643E+06  0.839271E-01  0.205200E+07  0.259465E+01  0.543112E+07  0.204427E-07 *******    1.97 *******   88.35 *******    0.00
   -4.99 -106.75  -74.23 -243.35   -1.58 -232.87
   -0.40  -93.68 -253.98 -255.78    0.27   20.34
 0.7200  0.632346E+06  0.169084E+00  0.199796E+07  0.384021E+01  0.559909E+07  0.318444E-08 *******    1.32 *******   25.30 *******    0.00
   -5.13   64.26  -72.84  -97.72   -1.74   71.90
   -0.41  -14.55 -252.63 -148.78    0.27 -212.98
 0.7400  0.664983E+06  0.356002E+00  0.194479E+07  0.158099E+01  0.575323E+07  0.194679E-07 *******    0.37 *******  145.10 *******    0.00
   -5.26 -266.93  -71.41 -266.68   -1.89 -113.81
   -0.42  -76.29 -251.16 -247.49    0.29 -254.75
 0.7600  0.695852E+06  0.334538E+00  0.189271E+07  0.605879E+00  0.589318E+07  0.182152E-07 *******    0.90 *******  120.82 *******    0.00
   -5.39  -88.03  -69.93   79.63   -2.02 -164.81
   -0.42   29.27 -249.71 -250.71    0.31   72.35
 0.7800  0.721393E+06  0.270346E+00  0.184133E+07  0.339515E+01  0.602635E+07  0.127234E-07 *******    0.56 *******   90.08 *******    0.00
   -5.47 -254.75  -68.41 -235.43   -2.15 -237.33
   -0.43 -265.37 -248.16 -127.57    0.30 -110.74
 0.8000  0.723317E+06  0.983912E-01  0.178839E+07  0.512855E+01  0.619040E+07  0.187440E-07 *******    0.94 *******  149.80 *******    0.00
   -5.93   68.98  -66.90   83.21   -2.22  -83.58
   -0.24   88.86 -246.57   89.91    0.54 -111.71
 0.8200  0.751468E+06  0.349990E+00  0.173830E+07  0.259991E+01  0.628973E+07  0.175648E-07 *******    0.97 *******  119.76 *******    0.00
   -6.05   70.16  -65.25  -75.63   -2.27 -109.76
   -0.03 -246.96 -244.94  -72.88    0.80 -261.63
 0.8400  0.780812E+06  0.454903E-01  0.168886E+07  0.195888E+01  0.637034E+07  0.166132E-07 *******    1.64 *******  271.94 *******    0.00
   -6.10 -261.47  -63.54  -49.69   -2.28    8.87
    0.21  -94.61 -243.17 -254.35    1.09 -197.59
 0.8600  0.808485E+06  0.310999E+00  0.164101E+07  0.184478E+01  0.643327E+07  0.179495E-07 *******    0.18 *******   34.64 *******    0.00
   -6.08 -150.06  -61.75 -254.89   -2.25 -210.39
    0.51 -180.37 -241.42   47.07    1.45   37.27
 0.8800  0.834717E+06  0.135489E+00  0.159426E+07  0.402587E+00  0.647868E+07  0.138627E-07 *******    1.83 *******  126.43 *******    0.00
   -6.01 -250.84  -59.90 -132.31   -2.18  -82.28
    0.85  -87.52 -239.62  -98.63    1.85  -27.70
 0.9000  0.855881E+06  0.195996E+00  0.154833E+07  0.339705E+01  0.651475E+07  0.181668E-07 *******    0.69 *******  130.51 *******    0.00
   -5.84   19.83  -58.00  -78.44   -2.07   88.53
    1.18   73.98 -237.70  -62.50    2.22 -142.66
 0.9200  0.875655E+06  0.107862E+00  0.150355E+07  0.656353E+01  0.653662E+07  0.155775E-07 *******    1.07 *******  101.50 *******    0.00
   -5.61 -157.65  -56.05   77.51   -1.90 -106.95
    1.59 -104.25 -235.65 -115.86    2.68 -129.78
 0.9400  0.902627E+06  0.195602E+00  0.145993E+07  0.145924E+01  0.652652E+07  0.191647E-07 *******    1.37 *******   56.22 *******    0.00
   -5.37   53.57  -54.03 -154.94   -1.63  -52.16
    2.31  -15.68 -233.68 -105.87    3.54  -80.00
 0.9600  0.926122E+06  0.727910E-01  0.141704E+07  0.812374E+01  0.650316E+07  0.780591E-08 *******    1.14 *******   77.88 *******    0.00
   -5.05   17.76  -51.96   82.13   -1.29   17.35
    3.13  -91.40 -231.69 -239.29    4.51  -77.63
 0.9800  0.951472E+06  0.552821E-01  0.137534E+07  0.430062E+01  0.645740E+07  0.171526E-07 *******    0.96 *******  202.17 *******    0.00
   -4.60   -7.37  -49.83  -66.24   -0.87 -183.89
    4.08   76.82 -229.48  -88.04    5.65 -239.58
 1.0000  0.975710E+06  0.454104E+00  0.133472E+07  0.227533E+01  0.639344E+07  0.269812E-07 *******    1.19 *******  497.05 *******    0.00
   -4.06 -262.34  -47.64 -268.18   -0.36 -208.33
    5.17  -62.93 -227.36  -86.33    6.98  -26.03
 1.0200  0.994310E+06  0.102855E+00  0.129494E+07  0.159414E+01  0.632266E+07  0.303442E-07 *******    3.53 *******  531.93 *******    0.00
   -3.43 -256.32  -45.39 -203.63    0.23   11.96
    6.30  -96.15 -225.18  -85.84    8.35  -82.42
 1.0400  0.100055E+07  0.416021E+00  0.125550E+07  0.405638E+01  0.625666E+07  0.225088E-07 *******    3.16 *******  173.18 *******    0.00
   -2.72   72.05  -43.10 -138.16    0.88 -219.12
    7.34  -93.06 -222.82 -113.47    9.55 -172.30
 1.0600  0.100488E+07  0.112988E+00  0.121693E+07  0.262042E+01  0.618067E+07  0.727509E-07 *******    2.56 *******  162.40 *******    0.00
   -1.95  -95.16  -40.75 -157.56    1.64 -176.88
    8.68  -90.14 -220.39 -189.48   11.13   -5.40
 1.0800  0.101997E+07  0.250845E+00  0.117982E+07  0.126384E+01  0.607622E+07  0.212795E-07 *******    4.15 *******   68.80 *******    0.00
   -1.12  -90.74  -38.32  -62.66    2.55  -17.84
   10.90  -94.05 -218.01 -121.75   14.00 -138.74
 1.1000  0.104634E+07  0.109823E+00  0.114398E+07  0.953806E+00  0.593804E+07  0.417020E-07 *******    2.85 *******   88.40 *******    0.00
   -0.06 -127.52  -35.82  -92.28    3.57   23.70
   13.76  -90.66 -215.64   77.38   18.12   -3.50
 1.1200  0.107931E+07  0.946936E-01  0.110858E+07  0.628212E+00  0.577833E+07  0.516218E-07 *******    2.83 *******   71.08 *******    0.00
    1.21 -119.86  -33.28  -76.03    4.67 -199.50
   17.54  -97.16 -213.04   73.98   24.55   -4.68
 1.1400  0.111997E+07  0.844445E-01  0.107549E+07  0.810394E+01  0.560119E+07  0.380028E-07 *******    2.86 *******  232.77 *******    0.00
    2.67   64.16  -30.68 -251.43    5.83 -142.22
   23.80 -101.56 -210.47   69.21   39.07 -154.52
 1.1600  0.117650E+07  0.123958E+00  0.104297E+07  0.136489E+01  0.539056E+07  0.300415E-07 *******    1.76 *******   93.83 *******    0.00
    4.53 -113.43  -27.98  -84.22    7.02   19.00
   40.79  -70.46 -207.91 -249.66 -249.48 -188.34
 1.1800  0.121216E+07  0.610882E-01  0.101142E+07  0.251342E+01  0.521043E+07  0.176168E-07 *******    2.03 *******  127.71 *******    0.00
